column,category_value,row_count,share_pct,default_count,default_rate_pct,is_missing_category,rare_category_flag
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR/6yibCL7kFzTVw658RugY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR/dnxQJnGE8fl8WG480COI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR/q2gihEwcCGCqrDhkdrLc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR/zockjVfar7x0NRtdzv7k=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR06WsxpjOgkMvzp4nTRw0w=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR0JlBk3RTIxAMhdAS+QQds=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR1//CngUsEQLLODVLFPxZk=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR1Iqt/kE1srpDK11bLrDJ8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR1uoDoxgBoypSmSrf2usvg=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR2OWnYca89gOkA1rU3uTFk=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR2aT1LIzKE39MidQvydcYc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR2pbc3ohWzaL/rwz0tPf+U=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR3HyjH5fKmcZdNarQEDnEA=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR3glh/tSXMmqQzfcymnYQc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR3mU2o1WS1ff1lo7sydN1w=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR4A1jg5VmgnmoKDMhaA340=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR5FmdjVL12lcRVuzXnP8MY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR6jUSWNlHFDiFEFCg9EIdI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR715kD5/zCxmhtBvf/RhZs=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR7Hhe6ll3/N8lr/8EGzbwE=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR7MV3NK/YOoP8xSFmTEfj0=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR7k0wB9+E/p2NFaofJXgXw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR8Bt+M4in8sMcxv4IAvFsY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR8EcuX6vQn5nwIElLvDMZ0=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR8LBa9mzk8NRBYGwufKxBc=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR8v5mEph16CFJwFS0NsUuE=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR93eFlrWOH8Z8QhVlU9aBw=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR9BmZKZJdcBjlrHnKojlWc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR9RiIjPGt5xVdHHlo2yWGk=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR9WNScJNnFCroYrm1HIL4Y=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR9eCk9pZOJ2+Yt6AiNqijQ=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIR9ls13PwmECfzZc+FitvBQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRADkNVaJXUULt1Qq1xDpIk=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRAMBKsgWbpYZoBG5hNxDXI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRAYS0xz/JebYqSwTvXDRWs=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRAfCy1G04tx9BX7/dflrZc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRAhxLjB99Oc5EPLtRHcK5o=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRB6YZk/FZe5l23uF3jDUg8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRBnbvr3m6SeFs8f91naLGQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRCA2cL9FzPEEenWxexX49g=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRCIHxHRBAD4uOIHEgRAXc8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRCQpP0MYO5rBnjDj0BToVQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRD4UUr2ySfwERQUKU46sKk=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRDqb2TNagxS/hzK/r7Zr6Y=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRE2ey6Vg1xGSsDY4ZdFeBg=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIREtUAO74s9ToTIeUezPjHs=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRFEjYnf1ncc+Nw1HdsTYfs=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRFMcel2HsvegwZ4xpZVie4=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRFUpkDozEYA8YDeCHlqYTQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRFauUFrIjm9QDr/Syq6i6I=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRG3D567AZj+lS3f2Rd4Pq4=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRGzclnsn2fmWsVpM3lGjCg=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRHFP8N1J15nfY/xnY1TLfE=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRHJiJSx4iPBWinFNGlZMHI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRHiG2qaJGUw1AY4rPQLTFY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRI+RzS08EtZARIXA7hXig8=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRIYHMQPeLYreCmQGIrOCxI=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRJ1I6Sc9Ivh2yKhZvsEjTU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRJMHY8sfcPRFuyRsg2H9x0=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRJian4xNMH/ffZdTVgMhhw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRJjOJDz4YUbwZShAUvv4xo=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRKNqtCDigHrHq1zXqQUuuw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRL0GjRVShgnsh+bifRiuzk=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRL3xIXweC5Wbs8UZk4yZBA=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRL9SQV2NaPbt2fAYi/HAgc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRMrC0H5oSa1KOXwLln2gDo=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRMtvPf//PWg+B2mfD6ifSY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRN+RijhzolTAw///fTmfrc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRNBAke/Y1EmqmrcAMomAeY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRNTyOu69Bo5CoFTLtezdyU=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRNrBOIWJy2sxsis17SJ6ZE=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRNtKXNEKVxztkup66QMJME=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIROeDNV/OO+KDlkfdwg2plc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIROk+k/m9HGE8lmr71FNfgE=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRPNnbId99Fg47V+7IUg0Bw=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRPUFEoN3N0lUNIbG6irAr8=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRPzqhBjQhIXAjfxSSzlwRg=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRQ6GImE00wd37p5ZfdbfNU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRQL1jeIz2nn31fNd5S+Jos=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRQgtvTaiP+GDPOabltHOug=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRQp7N/GpzO061zrbtNdKHI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRQppVypFhHhtSHLtKH43Hw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRQtpLQFIhFx20CsE9LEmcY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRRBQLtZXQbffEMHpaimmck=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRRKCrdMvk/6p0Pu95HGQFo=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRRPOPRZzOc8iJSnllXsrmk=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRT8fKwSl4O8kts+Ea9GOvo=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRTTPodZMxDlxpG6UcvmNTo=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRU52cy1UsbZJqG5bYZmGCM=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRU9pDTtLD9frszTKrQBCjY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRUVH5b4HK/eMqH3P10vVUw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRUyXYhPGj/Nw53imTTjf7w=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRV6E/e+5NcBakZJ60HAx8Y=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRV7ieBBOew+M/Bsvft0UAI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRVFcS5Q46fsU3G30TNL6kM=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRVQm6boG2Qr4R47l98qofY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRX5kZ7WZCtqCT5+tQsll0Q=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRXL9G5QhSnqzZhJbs4cJn8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRXfijX5uSs31AsF7l+aBe0=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRXqa/qlN8UguTEnp75QFWw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRY20B4cRnSFXgQIzyFSks0=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRY2yAC+nLHGQT+n27vWyeU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRY5xI7CS3sV8ya0US/Kdas=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRYCzizwgKKZ+8kjRgNTmU8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRYXpvx9yO3egHwdBhB8kfw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRZZdv8nyrPEiuoEjoUvYyU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRaDu18yzw76pkcqgoEYSPQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRaTsreQm9KJ3YC8rkczYiQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRajBabDiIEvdUannm1fPvk=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRauLKR2e0wAucNeucxjTG4=,1,0.0,0,0.0,False,True
